,age,duration,campaign,pdays,cons.conf.idx,job,marital,education,default,housing,loan,contact,day_of_week,poutcome,y,month_integer
34409,32,21,12,999,-46.2,7,1,3,0,2,0,0,2,1,0,5
21461,31,150,1,999,-36.1,9,2,5,0,2,0,0,3,1,0,8
16506,40,639,1,999,-42.7,2,1,6,0,0,0,0,4,1,0,7
4047,28,335,4,999,-36.4,0,2,2,0,2,2,1,1,1,0,5
5407,28,63,2,999,-36.4,0,1,6,0,0,0,1,0,1,0,5
6023,34,299,1,999,-36.4,1,1,1,1,0,0,1,3,1,0,5
15000,34,109,4,999,-42.7,2,1,5,0,2,0,0,2,1,0,7
12234,39,206,1,999,-42.7,9,2,5,0,0,0,1,2,1,0,7
12023,36,762,3,999,-41.8,1,2,2,0,2,2,1,2,1,1,6
28048,49,349,3,999,-47.1,0,1,1,1,2,0,0,2,1,0,4
30788,30,838,1,999,-46.2,0,1,3,0,0,2,0,3,1,1,5
37579,17,498,2,999,-31.4,8,2,2,0,1,1,0,0,0,1,8
34746,45,72,2,999,-46.2,2,0,6,0,2,2,1,2,1,0,5
17094,28,75,1,999,-42.7,1,2,2,0,0,0,0,0,1,0,7
39688,60,272,2,6,-40.0,1,1,0,0,2,0,0,1,2,1,5
19417,33,45,4,999,-36.1,9,1,3,0,2,2,0,4,1,0,8
17899,53,72,5,999,-42.7,4,2,5,1,0,0,0,3,1,0,7
19662,50,184,1,999,-36.1,2,1,5,0,2,2,0,2,1,0,8
17293,38,164,4,999,-42.7,0,0,3,0,2,2,0,0,1,0,7
11731,48,157,3,999,-41.8,10,1,3,1,2,0,1,0,1,0,6
9538,37,218,1,999,-41.8,9,1,5,1,2,0,1,1,1,0,6
27667,39,10,7,999,-42.0,4,1,6,0,2,0,1,0,1,0,11
32359,45,144,3,999,-46.2,9,1,2,0,0,0,0,0,1,0,5
16003,37,46,3,999,-42.7,0,1,6,0,2,0,0,3,1,0,7
26240,40,373,1,999,-42.0,7,2,1,0,0,0,0,2,1,0,11
22695,32,82,5,999,-36.1,9,2,5,0,0,2,0,0,1,0,8
5672,28,108,1,999,-36.4,0,2,6,0,0,0,1,1,1,0,5
4005,46,529,3,999,-36.4,6,1,2,1,0,0,1,1,1,0,5
17504,43,76,5,999,-42.7,7,1,1,1,2,2,0,1,1,0,7
30801,36,236,1,999,-46.2,0,0,3,0,2,0,0,3,0,0,5
14076,25,1187,3,999,-42.7,9,2,5,0,2,0,0,0,1,0,7
8228,51,34,1,999,-41.8,6,1,6,1,2,0,1,3,1,0,6
39115,73,284,1,999,-33.0,5,0,3,0,2,0,0,3,1,1,12
7428,41,312,1,999,-36.4,0,1,3,0,0,0,1,0,1,0,5
21623,31,358,1,999,-36.1,0,2,6,0,0,2,0,3,1,0,8
5161,25,263,2,999,-36.4,3,1,2,0,2,0,1,0,1,0,5
17274,52,946,3,999,-42.7,7,1,3,1,2,0,0,0,1,1,7
2132,57,1266,1,999,-36.4,5,2,3,0,1,1,1,1,1,0,5
16594,31,638,2,999,-42.7,1,2,1,0,0,0,0,4,1,0,7
9389,34,176,1,999,-41.8,1,1,1,1,0,0,1,0,1,0,6
41001,38,139,2,999,-49.5,0,0,2,0,0,0,0,4,0,0,10
29401,19,206,1,999,-47.1,8,2,7,0,2,2,0,1,1,1,4
2686,33,108,4,999,-36.4,0,1,7,0,2,0,1,4,1,0,5
2728,44,158,2,999,-36.4,4,1,6,0,0,0,1,4,1,0,5
11298,25,559,1,999,-41.8,1,2,5,0,0,0,1,2,1,0,6
21101,33,90,3,999,-36.1,10,0,5,0,0,0,0,1,1,0,8
25495,48,210,2,999,-42.0,0,2,6,0,2,0,0,4,1,0,11
10637,36,269,1,999,-41.8,4,1,6,0,2,0,1,3,1,0,6
34580,28,106,1,999,-46.2,4,2,2,0,2,0,0,2,0,0,5
25410,33,1476,3,999,-42.0,9,2,3,0,2,0,1,3,1,0,11
3647,36,47,1,999,-36.4,7,1,3,1,2,0,1,0,1,0,5
9775,39,44,4,999,-41.8,3,1,0,0,2,0,1,1,1,0,6
40318,63,273,1,999,-40.3,5,1,0,0,0,0,0,0,1,0,7
30449,28,63,1,999,-46.2,6,2,6,0,2,0,0,1,1,0,5
3197,39,231,1,999,-36.4,1,1,1,1,0,0,1,2,1,0,5
13678,41,421,6,999,-42.7,1,2,0,0,2,0,0,2,1,0,7
17223,54,261,3,999,-42.7,1,1,2,0,0,0,0,0,1,0,7
5928,34,119,2,999,-36.4,9,2,5,0,2,0,1,3,1,0,5
7438,39,407,1,999,-36.4,9,1,6,1,2,0,1,0,1,0,5
21995,29,797,2,999,-36.1,9,2,6,0,0,0,0,4,1,0,8
32926,49,290,1,999,-46.2,1,1,2,1,0,2,0,1,1,0,5
8926,27,64,2,999,-41.8,0,2,6,0,0,0,1,2,1,0,6
16850,36,171,1,999,-42.7,4,1,7,1,2,0,0,2,1,0,7
27925,25,294,1,999,-50.0,0,1,6,0,2,0,0,0,1,1,3
32520,36,267,3,999,-46.2,0,1,6,0,0,2,1,0,1,0,5
36609,32,105,1,999,-40.8,0,1,6,0,2,0,0,2,1,0,6
753,36,166,3,999,-36.4,0,1,6,0,2,0,1,3,1,0,5
13752,41,82,5,999,-42.7,2,0,5,0,0,0,0,2,1,0,7
16436,32,229,1,999,-42.7,9,2,3,0,2,0,0,4,1,0,7
28926,31,238,1,999,-47.1,0,1,3,0,0,0,0,0,0,0,4
37003,46,413,5,999,-33.6,0,2,6,0,2,0,0,1,1,0,7
27099,33,710,1,999,-42.0,9,2,6,0,2,2,0,0,1,1,11
29870,23,400,2,999,-47.1,8,2,3,0,0,0,0,1,1,0,4
18988,30,183,2,999,-36.1,11,1,6,0,2,0,0,1,1,0,8
2730,57,106,1,999,-36.4,1,0,5,0,0,0,1,4,1,0,5
23328,41,9,13,999,-36.1,9,2,3,0,2,0,1,4,1,0,8
15591,44,580,7,999,-42.7,1,0,1,1,0,0,0,0,1,0,7
31237,54,10,1,999,-46.2,4,0,6,0,0,0,1,4,1,0,5
15546,28,112,2,999,-42.7,0,1,6,0,2,0,0,0,1,0,7
5097,36,230,1,999,-36.4,7,2,2,1,0,2,1,0,1,0,5
30994,48,169,2,999,-46.2,1,1,2,0,2,0,0,3,1,0,5
40202,29,173,3,999,-40.3,0,1,6,0,2,0,0,1,1,1,7
9063,42,87,2,999,-41.8,10,1,1,1,0,0,1,2,1,0,6
904,52,388,1,999,-36.4,9,1,0,1,0,2,1,4,1,0,5
17507,50,85,3,999,-42.7,4,0,6,0,0,0,0,1,1,0,7
6053,33,82,1,999,-36.4,2,1,2,1,0,0,1,3,1,0,5
15127,35,225,3,999,-42.7,1,1,2,0,2,0,0,2,1,0,7
39096,35,62,3,999,-33.0,10,1,5,0,2,2,0,2,0,0,12
32820,29,78,2,999,-46.2,0,0,3,0,2,2,0,1,0,0,5
6850,27,148,3,999,-36.4,9,1,5,0,0,0,1,4,1,0,5
38989,36,480,1,999,-33.0,0,2,3,0,1,1,0,1,0,1,12
14078,29,151,2,999,-42.7,7,1,3,0,2,2,0,1,1,0,7
38789,29,124,2,999,-30.1,8,2,5,0,2,0,1,2,1,0,11
27942,32,271,2,999,-50.0,0,2,6,0,2,0,0,0,1,1,3
14101,30,243,2,999,-42.7,0,2,6,0,2,0,0,1,1,0,7
16848,54,185,6,999,-42.7,9,1,6,0,2,0,0,2,1,0,7
25448,34,347,1,999,-42.0,0,2,3,0,0,0,0,4,1,0,11
30989,35,178,2,999,-46.2,7,1,1,1,0,0,0,3,0,0,5
34452,45,43,1,999,-46.2,1,1,2,0,0,0,0,2,1,0,5
32599,30,27,7,999,-46.2,0,1,3,0,2,0,0,1,1,0,5
14593,28,158,5,999,-42.7,1,2,3,0,2,0,0,3,1,0,7
4966,35,86,2,999,-36.4,0,1,6,1,2,0,1,4,1,0,5
6405,33,346,3,999,-36.4,4,1,6,1,2,0,1,3,1,0,5
37652,32,96,1,999,-31.4,9,2,6,0,2,2,0,3,1,0,8
28369,28,528,1,999,-47.1,7,2,3,0,0,0,0,2,1,0,4
31197,33,26,1,999,-46.2,0,1,2,0,2,2,1,4,1,0,5
7443,35,461,1,999,-36.4,1,0,2,0,2,0,1,0,1,0,5
371,37,54,1,999,-36.4,1,1,2,0,0,2,1,3,1,0,5
30438,46,60,5,3,-46.2,9,1,3,0,0,0,0,1,2,0,5
12963,52,203,1,999,-42.7,5,1,1,0,0,0,0,3,1,0,7
19945,52,173,7,999,-36.1,7,1,5,0,0,2,0,0,1,0,8
32519,32,83,1,999,-46.2,1,1,2,1,2,0,0,0,0,0,5
6427,38,152,1,999,-36.4,9,2,3,0,0,0,1,4,1,0,5
21427,32,215,1,999,-36.1,9,1,5,0,0,0,0,3,1,0,8
310,54,106,3,999,-36.4,4,0,6,0,2,0,1,1,1,0,5
30288,60,482,2,999,-47.1,0,1,3,0,2,2,0,2,1,1,4
1371,43,534,2,999,-36.4,1,1,0,0,0,0,1,2,1,0,5
36692,21,153,1,999,-40.8,1,2,0,0,0,0,1,0,1,0,6
4564,37,56,3,999,-36.4,10,1,3,0,0,0,1,3,1,0,5
29962,37,6,2,999,-47.1,9,2,6,0,2,0,0,1,1,0,4
41007,37,178,2,13,-49.5,3,1,6,0,0,0,0,2,2,1,10
5732,30,225,1,999,-36.4,1,2,2,1,2,2,1,1,1,0,5
41154,41,185,2,999,-50.8,9,1,5,0,2,0,0,1,1,0,11
7613,49,1980,2,999,-36.4,1,1,1,0,2,0,1,0,1,1,5
35216,37,73,2,999,-46.2,0,0,3,0,2,2,0,0,1,0,5
27304,48,456,1,999,-42.0,1,0,0,0,2,0,0,0,0,0,11
39623,44,211,4,3,-40.0,0,2,6,0,2,0,0,0,2,1,5
27270,38,79,1,999,-42.0,4,1,6,0,0,2,0,0,1,0,11
9417,42,520,3,999,-41.8,0,2,6,0,2,0,1,0,1,0,6
14701,56,118,5,999,-42.7,0,1,0,0,2,0,0,3,1,0,7
13748,44,121,1,999,-42.7,1,1,2,0,2,0,0,2,1,0,7
3073,31,176,2,999,-36.4,1,1,1,1,0,0,1,2,1,0,5
26598,50,743,1,999,-42.0,6,0,6,0,2,0,0,2,0,0,11
40337,33,486,1,999,-38.3,7,2,3,0,2,0,0,1,0,0,8
12341,41,89,2,999,-42.7,2,1,0,0,2,0,1,0,1,0,7
14866,21,111,1,999,-42.7,0,2,3,0,2,0,0,4,1,0,7
34391,35,17,7,999,-46.2,0,1,6,0,0,2,0,2,1,0,5
5323,47,226,2,999,-36.4,7,1,5,0,2,0,1,0,1,0,5
5480,38,331,6,999,-36.4,1,2,1,0,2,0,1,0,1,0,5
14043,37,271,2,999,-42.7,0,2,6,0,2,0,0,0,1,0,7
35527,24,155,1,999,-46.2,1,2,2,0,2,0,0,1,1,0,5
23097,45,142,1,999,-36.1,11,1,3,1,2,0,0,3,1,0,8
29686,53,59,3,999,-47.1,0,2,6,0,0,0,0,1,1,0,4
40945,54,252,2,6,-49.5,0,1,3,0,0,0,0,4,2,1,10
6575,20,680,1,999,-36.4,2,2,3,0,0,2,1,4,1,0,5
21487,54,119,3,999,-36.1,6,1,3,0,0,0,0,3,1,0,8
36190,32,186,2,999,-46.2,9,1,6,0,2,0,1,4,1,0,5
30825,58,127,1,999,-46.2,5,1,3,1,0,0,0,3,0,0,5
12891,34,116,2,999,-42.7,9,2,6,0,0,0,0,3,1,0,7
1402,47,42,1,999,-36.4,0,1,6,0,0,0,1,2,1,0,5
30893,57,399,1,999,-46.2,1,1,2,0,2,0,0,3,1,0,5
10857,28,156,3,999,-41.8,0,2,6,0,0,0,1,4,1,0,6
11373,40,37,2,999,-41.8,9,1,5,0,0,0,1,0,1,0,6
16235,26,514,11,999,-42.7,7,1,3,0,2,0,1,3,1,0,7
10376,35,62,1,999,-41.8,0,1,5,0,0,0,1,1,1,0,6
14361,30,149,3,999,-42.7,1,1,2,0,2,0,0,1,1,0,7
5217,38,227,1,999,-36.4,1,1,2,0,2,0,1,0,1,0,5
38355,49,136,2,999,-26.9,0,2,3,0,2,0,0,0,1,1,10
25867,33,174,1,999,-42.0,6,2,0,0,0,0,0,4,0,0,11
36107,26,189,2,999,-46.2,8,2,7,0,2,0,0,3,0,0,5
13843,42,504,1,999,-42.7,1,1,0,0,0,0,0,0,1,0,7
16490,42,73,2,999,-42.7,0,1,6,0,0,0,0,4,1,0,7
11538,41,174,3,999,-41.8,1,1,0,1,2,0,1,0,1,0,6
7856,39,490,1,999,-41.8,0,1,6,0,2,0,1,1,1,0,6
17788,60,55,15,999,-42.7,9,1,5,1,0,0,1,3,1,0,7
38317,37,246,5,999,-26.9,1,1,1,0,0,0,0,2,1,0,10
26172,30,599,4,999,-42.0,7,1,3,0,2,0,0,4,0,0,11
40860,32,164,1,999,-49.5,0,2,6,0,2,0,0,0,0,0,10
37396,49,90,2,999,-31.4,0,1,3,0,2,0,0,4,1,0,8
39520,71,328,2,4,-34.6,5,1,0,0,0,0,0,1,2,1,4
40119,83,617,1,12,-40.3,5,1,6,0,0,0,1,3,2,1,7
19484,46,48,1,999,-36.1,1,1,2,1,2,0,0,2,1,0,8
22609,37,132,2,999,-36.1,4,1,3,0,0,0,0,0,1,0,8
14211,29,310,3,999,-42.7,0,2,6,0,2,0,1,1,1,0,7
30884,43,217,2,999,-46.2,1,1,0,0,0,0,0,3,1,0,5
7970,48,163,2,999,-41.8,1,0,0,1,2,0,1,1,1,0,6
21942,31,78,2,999,-36.1,9,1,3,0,2,0,0,4,1,0,8
37059,69,396,2,999,-33.6,7,1,7,0,0,0,1,4,1,0,7
11718,44,8,10,999,-41.8,0,1,6,0,0,0,1,0,1,0,6
34826,59,165,4,999,-46.2,4,1,0,1,1,1,0,2,0,0,5
34574,34,107,1,999,-46.2,6,1,3,0,2,0,0,2,0,0,5
6917,40,177,1,999,-36.4,0,2,7,1,2,0,1,2,1,0,5
40530,26,11,1,999,-38.3,1,1,5,0,1,1,1,3,1,0,8
37257,73,135,1,999,-31.4,5,1,0,0,2,2,0,0,1,0,8
31720,36,314,2,999,-46.2,1,1,2,0,2,2,0,2,1,0,5
9895,33,436,1,999,-41.8,0,1,6,0,0,0,1,4,1,0,6
35071,24,109,11,999,-46.2,9,2,2,0,2,0,0,0,1,0,5
25428,35,187,5,999,-42.0,0,2,6,0,0,0,0,4,1,0,11
24338,52,534,1,999,-42.0,4,0,6,0,2,0,0,1,1,0,11
21280,34,103,3,999,-36.1,0,2,6,1,0,2,0,1,1,0,8
39247,53,228,1,999,-34.8,0,0,6,0,2,0,0,2,0,0,3
39763,29,538,2,999,-40.0,9,1,5,0,0,0,0,0,0,1,5
23156,40,17,11,999,-36.1,4,1,6,0,0,0,0,3,1,0,8
5652,41,679,2,999,-36.4,7,1,3,1,2,0,1,1,1,1,5
7389,37,491,1,999,-36.4,6,0,6,0,2,0,1,0,1,0,5
4749,30,122,1,999,-36.4,2,1,5,0,0,0,1,4,1,0,5
40857,30,131,2,16,-49.5,9,3,6,0,0,0,0,0,2,0,10
11017,28,1195,2,999,-41.8,9,2,5,0,2,0,1,4,1,0,6
28981,47,196,1,999,-47.1,0,1,2,0,2,0,0,0,1,0,4
36256,31,84,1,999,-40.8,7,1,2,0,0,0,0,1,1,1,6
25074,45,69,1,999,-42.0,4,1,6,0,0,0,0,3,1,0,11
34854,29,113,4,999,-46.2,0,2,3,0,0,0,0,0,1,0,5
30563,39,78,3,3,-46.2,1,2,2,0,2,2,0,1,2,0,5
2162,38,289,3,999,-36.4,1,2,2,1,2,0,1,1,1,0,5
17707,53,118,7,999,-42.7,1,1,3,0,2,0,0,3,1,0,7
25310,30,117,2,999,-42.0,4,2,3,0,0,2,0,3,1,0,11
36784,25,94,2,999,-40.8,0,2,6,0,0,0,1,1,1,0,6
3654,28,265,1,999,-36.4,0,2,3,0,2,0,1,0,1,0,5
22059,53,209,4,999,-36.1,0,0,6,0,2,0,0,4,1,0,8
20945,40,374,2,999,-36.1,0,1,6,0,2,0,0,2,1,0,8
37161,59,385,2,999,-31.4,5,1,7,0,0,0,0,4,0,1,8
26515,35,543,1,999,-42.0,1,1,2,1,0,0,0,2,1,1,11
33901,29,155,2,999,-46.2,0,1,6,0,0,0,0,4,1,0,5
18802,37,29,14,999,-42.7,0,1,3,0,2,0,1,2,1,0,7
37051,41,181,1,999,-33.6,0,1,6,0,2,0,0,4,0,0,7
19013,52,122,1,999,-36.1,9,0,6,0,0,0,0,3,1,0,8
17954,41,185,5,999,-42.7,3,0,3,1,2,2,0,3,1,0,7
18530,36,107,13,999,-42.7,2,1,6,1,2,0,0,2,1,0,7
16747,44,13,2,999,-42.7,2,1,6,1,0,2,0,2,1,0,7
11214,40,136,1,999,-41.8,4,1,6,0,0,0,1,2,1,0,6
34637,40,111,3,999,-46.2,9,2,5,1,2,0,0,2,1,0,5
14576,35,658,1,999,-42.7,1,0,2,0,0,0,0,3,1,1,7
9704,29,559,2,999,-41.8,1,2,3,1,0,0,1,1,1,0,6
16233,41,242,7,999,-42.7,1,0,7,0,2,0,0,3,1,0,7
29461,53,193,1,999,-47.1,1,1,3,1,0,0,0,1,1,0,4
30775,43,545,1,999,-46.2,1,1,2,1,2,0,0,3,1,0,5
28012,38,926,1,999,-47.1,0,0,1,1,2,0,0,2,0,0,4
25476,58,577,1,999,-42.0,5,1,5,0,0,0,0,4,1,0,11
8437,40,1030,6,999,-41.8,1,1,0,0,0,0,1,3,1,0,6
4847,58,836,12,999,-36.4,1,1,3,0,2,0,1,4,1,0,5
38431,56,181,1,6,-26.9,5,1,5,0,1,1,0,2,2,1,10
11248,53,498,7,999,-41.8,9,1,6,0,0,0,1,2,1,0,6
31303,28,251,2,999,-46.2,0,2,3,0,0,0,0,4,1,0,5
8892,50,80,2,999,-41.8,1,1,0,0,1,1,1,2,1,0,6
28328,35,188,1,999,-47.1,7,0,2,0,0,0,0,4,1,0,4
3449,30,196,2,999,-36.4,0,1,6,0,2,0,1,2,1,0,5
13908,26,226,2,999,-42.7,8,2,6,1,0,2,0,0,1,0,7
17712,43,215,5,999,-42.7,0,1,3,0,0,0,0,3,1,0,7
6484,35,39,1,999,-36.4,1,1,1,0,0,0,1,4,1,0,5
23850,38,103,1,999,-36.1,0,1,6,0,0,0,0,0,1,0,8
3104,39,135,1,999,-36.4,10,1,3,0,0,2,1,2,1,0,5
8301,53,177,26,999,-41.8,0,1,3,0,0,0,1,3,1,0,6
38719,25,345,2,999,-30.1,8,2,3,0,0,0,1,3,1,0,11
2523,35,78,3,999,-36.4,0,2,3,0,2,0,1,3,1,0,5
26774,39,758,1,999,-42.0,4,1,7,0,2,2,0,2,1,1,11
17085,42,107,4,999,-42.7,1,2,0,0,2,2,0,0,1,0,7
10433,31,19,21,999,-41.8,1,1,2,0,0,0,1,1,1,0,6
11360,26,2635,3,999,-41.8,9,2,6,0,0,0,1,2,1,0,6
3701,51,161,1,999,-36.4,0,2,1,0,2,0,1,0,1,0,5
14423,28,528,3,999,-42.7,1,2,0,1,0,0,0,3,1,0,7
4629,60,74,1,999,-36.4,3,1,3,1,2,0,1,4,1,0,5
15157,24,360,2,999,-42.7,7,2,3,0,0,0,0,2,1,0,7
28539,34,139,2,999,-47.1,9,0,5,0,2,0,0,4,1,0,4
25604,43,1084,1,999,-42.0,4,1,6,0,2,2,0,4,0,1,11
5742,44,289,1,999,-36.4,4,1,6,1,2,0,1,1,1,0,5
36742,27,138,3,999,-40.8,0,2,6,0,0,0,0,1,1,1,6
760,46,117,3,999,-36.4,1,1,0,0,0,0,1,4,1,0,5
9535,41,125,1,999,-41.8,11,2,1,1,0,2,1,1,1,0,6
27540,42,888,3,999,-42.0,6,1,6,0,2,0,0,0,1,0,11
13528,36,68,1,999,-42.7,1,1,2,1,2,0,0,2,1,0,7
16487,36,56,1,999,-42.7,2,1,6,0,0,2,0,4,1,0,7
4808,36,145,1,999,-36.4,7,2,3,1,0,0,1,4,1,0,5
38445,22,270,3,6,-26.9,8,2,3,0,0,0,0,0,2,1,10
20733,50,737,2,999,-36.1,7,1,3,0,2,0,0,4,1,1,8
11246,39,453,1,999,-41.8,1,1,1,1,2,0,1,2,1,0,6
7434,35,91,2,999,-36.4,3,1,0,0,0,0,1,0,1,0,5
31426,51,22,2,999,-46.2,1,1,2,1,0,2,0,4,1,0,5
14238,30,171,4,999,-42.7,0,2,6,0,0,0,0,1,1,0,7
27150,30,221,1,999,-42.0,0,1,6,0,0,0,0,0,1,0,11
2384,43,94,1,999,-36.4,6,2,5,1,2,2,1,3,1,0,5
35885,28,50,2,999,-46.2,0,2,6,0,2,0,0,0,1,0,5
12967,27,192,1,999,-42.7,0,2,3,0,0,0,0,3,1,0,7
22280,56,87,2,999,-36.1,0,1,3,1,0,0,0,2,1,0,8
19788,54,129,5,999,-36.1,1,1,2,0,2,0,0,0,1,0,8
30978,43,167,2,999,-46.2,4,1,6,1,0,0,0,3,0,0,5
582,45,79,1,999,-36.4,11,1,7,1,0,0,1,3,1,0,5
28466,34,118,6,999,-47.1,6,2,6,0,2,0,1,3,1,0,4
31353,33,92,2,999,-46.2,2,1,6,1,2,0,0,4,0,0,5
15313,34,95,8,999,-42.7,7,1,3,0,0,0,0,0,1,0,7
25437,29,103,1,999,-42.0,4,2,6,0,2,0,1,4,1,0,11
14208,36,58,11,999,-42.7,0,1,6,0,0,0,0,1,1,0,7
25949,39,73,1,999,-42.0,1,1,2,1,0,0,0,4,1,0,11
31281,31,18,1,999,-46.2,1,1,1,1,0,0,0,4,1,0,5
29032,24,107,1,999,-47.1,9,0,5,0,2,0,0,0,0,0,4
19146,51,132,2,999,-36.1,1,1,0,0,0,0,0,3,1,0,8
36522,20,74,2,999,-40.8,8,2,3,0,2,2,0,4,0,0,6
321,53,148,2,999,-36.4,0,2,1,0,2,2,1,1,1,0,5
6910,55,103,2,999,-36.4,0,1,2,1,0,2,1,2,1,0,5
4105,28,7,1,999,-36.4,1,0,3,0,2,0,1,1,1,0,5
9633,37,144,1,999,-41.8,10,2,2,0,2,0,1,1,1,0,6
11557,39,127,2,999,-41.8,9,2,5,0,2,0,1,0,1,0,6
25631,37,144,1,999,-42.0,10,1,5,0,0,0,0,4,1,0,11
29810,21,258,4,999,-47.1,8,2,3,0,0,0,0,1,0,0,4
25964,38,328,1,999,-42.0,1,2,1,0,2,0,0,4,1,0,11
3367,27,444,1,999,-36.4,1,2,1,1,0,0,1,2,1,0,5
36491,28,296,4,999,-40.8,8,2,3,0,2,0,0,4,1,1,6
9668,46,24,1,999,-41.8,0,2,6,0,2,0,1,1,1,0,6
7886,24,920,2,999,-41.8,7,2,3,0,2,0,1,1,1,0,6
19809,47,97,2,999,-36.1,6,1,2,0,2,0,0,0,1,0,8
14260,43,140,2,999,-42.7,7,0,3,0,2,0,0,1,1,0,7
30604,53,8,3,999,-46.2,4,1,3,0,2,0,0,1,1,0,5
8816,57,647,1,999,-41.8,5,2,5,0,0,0,1,2,1,0,6
34440,27,230,4,999,-46.2,0,2,2,0,2,0,1,2,0,0,5
32297,38,159,1,999,-46.2,0,1,3,0,2,2,0,0,1,0,5
35673,32,61,4,999,-46.2,4,2,6,1,2,0,0,1,0,0,5
30362,41,774,2,999,-47.1,9,0,5,0,0,0,0,2,0,1,4
3649,33,601,1,999,-36.4,1,2,2,1,2,0,1,0,1,0,5
22521,33,278,1,999,-36.1,0,1,6,0,2,0,0,0,1,0,8
24556,55,40,1,999,-42.0,7,1,3,0,2,0,0,1,1,0,11
27474,51,51,2,999,-42.0,9,1,5,0,2,0,0,0,0,0,11
21683,38,173,1,999,-36.1,0,1,6,1,2,0,0,3,1,0,8
33114,30,34,2,999,-46.2,6,1,5,0,0,0,0,3,0,0,5
4732,38,530,2,999,-36.4,1,1,1,1,0,0,1,4,1,0,5
5487,30,260,5,999,-36.4,6,1,5,0,0,0,1,1,1,0,5
7609,35,188,2,999,-36.4,1,1,2,0,2,0,1,0,1,0,5
1970,26,155,3,999,-36.4,7,2,3,0,0,0,1,0,1,0,5
33362,33,247,1,999,-46.2,9,0,3,0,2,0,0,3,1,0,5
30690,34,106,1,999,-46.2,4,1,6,0,2,2,0,3,1,0,5
21074,54,89,4,999,-36.1,6,1,3,0,0,0,0,2,1,0,8
39073,26,796,1,999,-33.0,8,2,6,0,0,0,1,1,1,0,12
13142,43,206,1,999,-42.7,3,1,0,0,0,0,0,4,1,0,7
38978,48,377,5,999,-33.0,4,1,6,0,2,0,0,0,0,0,12
27726,35,350,3,999,-50.0,0,1,3,0,2,0,0,3,1,1,3
21198,35,90,3,999,-36.1,9,1,5,0,2,0,0,1,1,0,8
6040,45,243,2,999,-36.4,1,1,0,1,2,0,1,3,1,0,5
30983,34,477,3,999,-46.2,1,1,1,0,2,0,0,3,1,0,5
36619,32,89,2,999,-40.8,0,2,6,0,2,0,0,2,1,1,6
23678,45,76,1,999,-36.1,9,0,5,0,0,0,0,2,1,0,8
34632,31,172,2,999,-46.2,0,1,3,0,0,0,0,2,0,0,5
20473,30,312,3,999,-36.1,0,2,6,0,0,0,0,3,1,0,8
38913,26,92,2,999,-30.1,8,2,7,0,2,0,0,4,1,0,11
24603,49,79,2,999,-42.0,4,1,3,1,2,0,0,1,0,0,11
18687,34,8,8,999,-42.7,9,0,7,0,2,2,0,2,1,0,7
34463,31,42,1,999,-46.2,1,2,2,0,2,0,0,2,1,0,5
13202,32,147,1,999,-42.7,1,1,0,1,2,0,0,4,1,0,7
21329,37,1559,5,999,-36.1,9,2,6,1,0,2,0,1,1,0,8
28578,42,1217,3,999,-47.1,1,1,0,0,0,0,0,4,1,1,4
16063,44,407,4,999,-42.7,1,1,5,1,0,0,0,3,1,0,7
32666,40,15,7,999,-46.2,1,1,0,0,0,0,0,1,1,0,5
38639,40,88,2,999,-30.1,0,0,6,0,0,0,0,3,0,0,11
17835,57,184,2,999,-42.7,0,0,3,1,2,0,1,3,1,0,7
7193,25,251,4,999,-36.4,0,1,6,0,2,0,1,2,1,0,5
9053,41,204,4,999,-41.8,0,1,3,0,2,2,1,2,1,0,6
12955,43,64,3,999,-42.7,9,2,5,0,2,0,0,3,1,0,7
10538,31,70,8,999,-41.8,1,1,5,0,0,0,1,3,1,0,6
1518,38,277,3,999,-36.4,4,1,6,1,0,0,1,2,1,0,5
15897,31,522,1,999,-42.7,7,0,3,0,2,0,0,1,1,0,7
13741,38,60,1,999,-42.7,1,1,1,1,0,0,0,2,1,0,7
31715,36,31,1,999,-46.2,9,0,5,0,0,0,0,2,1,0,5
9990,35,124,4,999,-41.8,1,2,7,0,0,0,1,4,1,0,6
33703,51,29,6,999,-46.2,1,0,2,0,0,2,0,4,1,0,5
34614,26,685,2,999,-46.2,0,2,3,0,2,0,0,2,1,0,5
10384,48,92,3,999,-41.8,1,1,0,0,2,0,1,1,1,0,6
4938,56,192,1,999,-36.4,0,1,6,1,0,0,1,4,1,0,5
27094,48,91,1,999,-42.0,1,1,5,0,2,2,0,0,1,0,11
27597,58,505,7,999,-42.0,0,1,0,0,0,0,0,0,1,0,11
18197,44,89,1,999,-42.7,0,1,6,0,2,0,0,4,1,0,7
9939,48,105,2,999,-41.8,0,1,5,0,0,0,1,4,1,0,6
28151,55,197,1,999,-47.1,3,1,0,0,0,0,0,1,1,0,4
1115,58,84,2,999,-36.4,6,1,5,0,2,0,1,4,1,0,5
14164,33,84,3,999,-42.7,1,2,0,0,1,1,0,1,1,0,7
24088,29,453,1,999,-42.0,0,1,2,0,2,0,1,0,1,1,11
3725,48,121,1,999,-36.4,0,2,6,0,0,2,1,0,1,0,5
4160,36,187,3,999,-36.4,7,0,6,0,0,0,1,1,1,0,5
19695,40,123,3,999,-36.1,0,2,6,0,2,0,0,2,1,0,8
25649,32,79,1,999,-42.0,7,1,3,0,0,0,0,4,1,0,11
